feature,chi2,p,n_target,n_reference
conversations,-0.5445734420820705,0.4605434996056902,2,4
desperate,-0.5445734420820705,0.4605434996056902,2,4
distribute,-0.5445734420820705,0.4605434996056902,2,4
explosive,-0.5445734420820705,0.4605434996056902,2,4
exporting,-0.5445734420820705,0.4605434996056902,2,4
factory,-0.5445734420820705,0.4605434996056902,2,4
governance,-0.5445734420820705,0.4605434996056902,2,4
homeland,-0.5445734420820705,0.4605434996056902,2,4
improving,-0.5445734420820705,0.4605434996056902,2,4
inflicted,-0.5445734420820705,0.4605434996056902,2,4
kindergarten,-0.5445734420820705,0.4605434996056902,2,4
management,-0.5445734420820705,0.4605434996056902,2,4
outright,-0.5445734420820705,0.4605434996056902,2,4
peacekeepers,-0.5445734420820705,0.4605434996056902,2,4
permitted,-0.5445734420820705,0.4605434996056902,2,4
persistently,-0.5445734420820705,0.4605434996056902,2,4
rejects,-0.5445734420820705,0.4605434996056902,2,4
relief,-0.5445734420820705,0.4605434996056902,2,4
remembered,-0.5445734420820705,0.4605434996056902,2,4
responsibilities,-0.5445734420820705,0.4605434996056902,2,4
ruined,-0.5445734420820705,0.4605434996056902,2,4
ruled,-0.5445734420820705,0.4605434996056902,2,4
secondary,-0.5445734420820705,0.4605434996056902,2,4
separatism,-0.5445734420820705,0.4605434996056902,2,4
subsequent,-0.5445734420820705,0.4605434996056902,2,4
t,-0.5445734420820705,0.4605434996056902,2,4
unhindered,-0.5445734420820705,0.4605434996056902,2,4
unlawful,-0.5445734420820705,0.4605434996056902,2,4
unrest,-0.5445734420820705,0.4605434996056902,2,4
vacation,-0.5445734420820705,0.4605434996056902,2,4
violates,-0.5445734420820705,0.4605434996056902,2,4
volume,-0.5445734420820705,0.4605434996056902,2,4
welcomed,-0.5445734420820705,0.4605434996056902,2,4
apartment,-0.5476293671690496,0.4592879544653631,4,6
authorized,-0.5476293671690496,0.4592879544653631,4,6
chernobyl,-0.5476293671690496,0.4592879544653631,4,6
crossing,-0.5476293671690496,0.4592879544653631,4,6
deserve,-0.5476293671690496,0.4592879544653631,4,6
drop,-0.5476293671690496,0.4592879544653631,4,6
extended,-0.5476293671690496,0.4592879544653631,4,6
flag,-0.5476293671690496,0.4592879544653631,4,6
heinous,-0.5476293671690496,0.4592879544653631,4,6
looting,-0.5476293671690496,0.4592879544653631,4,6
meaning,-0.5476293671690496,0.4592879544653631,4,6
monitors,-0.5476293671690496,0.4592879544653631,4,6
radio,-0.5476293671690496,0.4592879544653631,4,6
relation,-0.5476293671690496,0.4592879544653631,4,6
room,-0.5476293671690496,0.4592879544653631,4,6
self,-0.5476293671690496,0.4592879544653631,4,6
spent,-0.5476293671690496,0.4592879544653631,4,6
stories,-0.5476293671690496,0.4592879544653631,4,6
strengthen,-0.5476293671690496,0.4592879544653631,4,6
unit,-0.5476293671690496,0.4592879544653631,4,6
army,-0.5556681379101099,0.4560109003101539,54,48
add,-0.5773241867292948,0.4473630697489773,6,7
afraid,-0.5773241867292948,0.4473630697489773,6,7
causing,-0.5773241867292948,0.4473630697489773,6,7
commit,-0.5773241867292948,0.4473630697489773,6,7
element,-0.5773241867292948,0.4473630697489773,6,7
expected,-0.5773241867292948,0.4473630697489773,6,7
hiding,-0.5773241867292948,0.4473630697489773,6,7
liberate,-0.5773241867292948,0.4473630697489773,6,7
overwhelming,-0.5773241867292948,0.4473630697489773,6,7
recommendations,-0.5773241867292948,0.4473630697489773,6,7
severe,-0.5773241867292948,0.4473630697489773,6,7
socialist,-0.5773241867292948,0.4473630697489773,6,7
union,-0.5919813135209797,0.44165397819821206,61,54
122-millimetre,-0.59393310613406,0.4409022285057864,1,3
abuses,-0.59393310613406,0.4409022285057864,1,3
accords,-0.59393310613406,0.4409022285057864,1,3
administrations,-0.59393310613406,0.4409022285057864,1,3
affects,-0.59393310613406,0.4409022285057864,1,3
agent,-0.59393310613406,0.4409022285057864,1,3
aligned,-0.59393310613406,0.4409022285057864,1,3
amid,-0.59393310613406,0.4409022285057864,1,3
avail,-0.59393310613406,0.4409022285057864,1,3
awaiting,-0.59393310613406,0.4409022285057864,1,3
bears,-0.59393310613406,0.4409022285057864,1,3
belligerent,-0.59393310613406,0.4409022285057864,1,3
bombers,-0.59393310613406,0.4409022285057864,1,3
boss,-0.59393310613406,0.4409022285057864,1,3
brutality,-0.59393310613406,0.4409022285057864,1,3
burden,-0.59393310613406,0.4409022285057864,1,3
burn,-0.59393310613406,0.4409022285057864,1,3
businesses,-0.59393310613406,0.4409022285057864,1,3
capturing,-0.59393310613406,0.4409022285057864,1,3
celebrate,-0.59393310613406,0.4409022285057864,1,3
chechens,-0.59393310613406,0.4409022285057864,1,3
coast,-0.59393310613406,0.4409022285057864,1,3
colonel,-0.59393310613406,0.4409022285057864,1,3
colony,-0.59393310613406,0.4409022285057864,1,3
compact,-0.59393310613406,0.4409022285057864,1,3
contract,-0.59393310613406,0.4409022285057864,1,3
contributions,-0.59393310613406,0.4409022285057864,1,3
cooperating,-0.59393310613406,0.4409022285057864,1,3
coronavirus,-0.59393310613406,0.4409022285057864,1,3
cries,-0.59393310613406,0.4409022285057864,1,3
crossings,-0.59393310613406,0.4409022285057864,1,3
debates,-0.59393310613406,0.4409022285057864,1,3
depressed,-0.59393310613406,0.4409022285057864,1,3
destroys,-0.59393310613406,0.4409022285057864,1,3
disease,-0.59393310613406,0.4409022285057864,1,3
dry,-0.59393310613406,0.4409022285057864,1,3
en,-0.59393310613406,0.4409022285057864,1,3
exact,-0.59393310613406,0.4409022285057864,1,3
exclude,-0.59393310613406,0.4409022285057864,1,3
existential,-0.59393310613406,0.4409022285057864,1,3
experienced,-0.59393310613406,0.4409022285057864,1,3
eyewitness,-0.59393310613406,0.4409022285057864,1,3
focusing,-0.59393310613406,0.4409022285057864,1,3
forests,-0.59393310613406,0.4409022285057864,1,3
foster,-0.59393310613406,0.4409022285057864,1,3
gathering,-0.59393310613406,0.4409022285057864,1,3
glory,-0.59393310613406,0.4409022285057864,1,3
grim,-0.59393310613406,0.4409022285057864,1,3
grossly,-0.59393310613406,0.4409022285057864,1,3
heirs,-0.59393310613406,0.4409022285057864,1,3
heroism,-0.59393310613406,0.4409022285057864,1,3
hindering,-0.59393310613406,0.4409022285057864,1,3
hotline,-0.59393310613406,0.4409022285057864,1,3
inevitably,-0.59393310613406,0.4409022285057864,1,3
intensive,-0.59393310613406,0.4409022285057864,1,3
invade,-0.59393310613406,0.4409022285057864,1,3
joining,-0.59393310613406,0.4409022285057864,1,3
mainland,-0.59393310613406,0.4409022285057864,1,3
mainly,-0.59393310613406,0.4409022285057864,1,3
messages,-0.59393310613406,0.4409022285057864,1,3
mothers,-0.59393310613406,0.4409022285057864,1,3
multistorey,-0.59393310613406,0.4409022285057864,1,3
observance,-0.59393310613406,0.4409022285057864,1,3
observation,-0.59393310613406,0.4409022285057864,1,3
overnight,-0.59393310613406,0.4409022285057864,1,3
painful,-0.59393310613406,0.4409022285057864,1,3
possession,-0.59393310613406,0.4409022285057864,1,3
predecessors,-0.59393310613406,0.4409022285057864,1,3
president-elect,-0.59393310613406,0.4409022285057864,1,3
preventive,-0.59393310613406,0.4409022285057864,1,3
prompted,-0.59393310613406,0.4409022285057864,1,3
pulled,-0.59393310613406,0.4409022285057864,1,3
queue,-0.59393310613406,0.4409022285057864,1,3
raids,-0.59393310613406,0.4409022285057864,1,3
rely,-0.59393310613406,0.4409022285057864,1,3
reminder,-0.59393310613406,0.4409022285057864,1,3
reserves,-0.59393310613406,0.4409022285057864,1,3
resolutely,-0.59393310613406,0.4409022285057864,1,3
responding,-0.59393310613406,0.4409022285057864,1,3
retreating,-0.59393310613406,0.4409022285057864,1,3
russian-occupied,-0.59393310613406,0.4409022285057864,1,3
russian-ukrainian,-0.59393310613406,0.4409022285057864,1,3
scourge,-0.59393310613406,0.4409022285057864,1,3
sentiments,-0.59393310613406,0.4409022285057864,1,3
sets,-0.59393310613406,0.4409022285057864,1,3
sharply,-0.59393310613406,0.4409022285057864,1,3
shipping,-0.59393310613406,0.4409022285057864,1,3
siege,-0.59393310613406,0.4409022285057864,1,3
sounded,-0.59393310613406,0.4409022285057864,1,3
steal,-0.59393310613406,0.4409022285057864,1,3
steel,-0.59393310613406,0.4409022285057864,1,3
sudan,-0.59393310613406,0.4409022285057864,1,3
tangible,-0.59393310613406,0.4409022285057864,1,3
thinks,-0.59393310613406,0.4409022285057864,1,3
torturing,-0.59393310613406,0.4409022285057864,1,3
transform,-0.59393310613406,0.4409022285057864,1,3
transit,-0.59393310613406,0.4409022285057864,1,3
transnistria,-0.59393310613406,0.4409022285057864,1,3
twenty,-0.59393310613406,0.4409022285057864,1,3
unequivocal,-0.59393310613406,0.4409022285057864,1,3
unimaginable,-0.59393310613406,0.4409022285057864,1,3
updated,-0.59393310613406,0.4409022285057864,1,3
wartime,-0.59393310613406,0.4409022285057864,1,3
welcomes,-0.59393310613406,0.4409022285057864,1,3
whoever,-0.59393310613406,0.4409022285057864,1,3
zaporizhzhia,-0.59393310613406,0.4409022285057864,1,3
open,-0.5942324649769279,0.44078710202199156,31,29
applied,-0.6023410904004997,0.43768618558015204,7,8
commander,-0.6023410904004997,0.43768618558015204,7,8
explanation,-0.6023410904004997,0.43768618558015204,7,8
hospital,-0.6023410904004997,0.43768618558015204,7,8
lived,-0.6023410904004997,0.43768618558015204,7,8
losses,-0.6023410904004997,0.43768618558015204,7,8
mind,-0.6023410904004997,0.43768618558015204,7,8
moral,-0.6023410904004997,0.43768618558015204,7,8
nazism,-0.6023410904004997,0.43768618558015204,7,8
organizing,-0.6023410904004997,0.43768618558015204,7,8
planning,-0.6023410904004997,0.43768618558015204,7,8
self-proclaimed,-0.6023410904004997,0.43768618558015204,7,8
starting,-0.6023410904004997,0.43768618558015204,7,8
surrender,-0.6023410904004997,0.43768618558015204,7,8
trial,-0.6023410904004997,0.43768618558015204,7,8
period,-0.6026968246621771,0.4375509113469013,17,17
control,-0.6200448146385839,0.43103063305130984,62,55
address,-0.6207713306377075,0.43076079906094455,25,24
activity,-0.6298150511407592,0.42742316245939116,8,9
condemnation,-0.6298150511407592,0.42742316245939116,8,9
deny,-0.6298150511407592,0.42742316245939116,8,9
putting,-0.6298150511407592,0.42742316245939116,8,9
speaks,-0.6298150511407592,0.42742316245939116,8,9
undertaken,-0.6298150511407592,0.42742316245939116,8,9
york,-0.6298150511407592,0.42742316245939116,8,9
live,-0.6554224979555876,0.4181806403030458,26,25
mechanism,-0.6589704770448422,0.4169236390159905,9,10
police,-0.6589704770448422,0.4169236390159905,9,10
sites,-0.6589704770448422,0.4169236390159905,9,10
points,-0.6736216371379944,0.41179178189883325,19,19
previous,-0.6736216371379944,0.41179178189883325,19,19
secretary,-0.6736216371379944,0.41179178189883325,19,19
also,-0.6737153402815921,0.41175926150046716,265,219
administrative,-0.6893272398070992,0.4063933056813651,10,11
controlled,-0.6893272398070992,0.4063933056813651,10,11
meet,-0.6893272398070992,0.4063933056813651,10,11
talks,-0.6893272398070992,0.4063933056813651,10,11
wants,-0.6893272398070992,0.4063933056813651,10,11
coming,-0.7205722122868622,0.39595627728526606,11,12
convoys,-0.7205722122868622,0.39595627728526606,11,12
grounds,-0.7205722122868622,0.39595627728526606,11,12
monitor,-0.7205722122868622,0.39595627728526606,11,12
planned,-0.7205722122868622,0.39595627728526606,11,12
temporary,-0.7205722122868622,0.39595627728526606,11,12
unity,-0.7205722122868622,0.39595627728526606,11,12
airlines,-0.7524924680424538,0.3856882461967902,12,13
blood,-0.7524924680424538,0.3856882461967902,12,13
caused,-0.7524924680424538,0.3856882461967902,12,13
filtration,-0.7524924680424538,0.3856882461967902,12,13
chance,-0.7849381699611909,0.375635113906307,13,14
hatred,-0.7849381699611909,0.375635113906307,13,14
mariupol,-0.8088343654670839,0.36846509543099315,44,41
10-point,-0.812914129250175,0.36726008771111773,0,2
18â,-0.812914129250175,0.36726008771111773,0,2
64th,-0.812914129250175,0.36726008771111773,0,2
76th,-0.812914129250175,0.36726008771111773,0,2
academic,-0.812914129250175,0.36726008771111773,0,2
accelerate,-0.812914129250175,0.36726008771111773,0,2
accidents,-0.812914129250175,0.36726008771111773,0,2
acknowledgement,-0.812914129250175,0.36726008771111773,0,2
additionally,-0.812914129250175,0.36726008771111773,0,2
adjourned,-0.812914129250175,0.36726008771111773,0,2
aeroplanes,-0.812914129250175,0.36726008771111773,0,2
aggravating,-0.812914129250175,0.36726008771111773,0,2
aggregates,-0.812914129250175,0.36726008771111773,0,2
airports,-0.812914129250175,0.36726008771111773,0,2
all-for-all,-0.812914129250175,0.36726008771111773,0,2
alteration,-0.812914129250175,0.36726008771111773,0,2
altitude,-0.812914129250175,0.36726008771111773,0,2
ambulance,-0.812914129250175,0.36726008771111773,0,2
an-26,-0.812914129250175,0.36726008771111773,0,2
angel,-0.812914129250175,0.36726008771111773,0,2
anisimov,-0.812914129250175,0.36726008771111773,0,2
annexing,-0.812914129250175,0.36726008771111773,0,2
apocalypse,-0.812914129250175,0.36726008771111773,0,2
armies,-0.812914129250175,0.36726008771111773,0,2
armour,-0.812914129250175,0.36726008771111773,0,2
assembly's,-0.812914129250175,0.36726008771111773,0,2
assisting,-0.812914129250175,0.36726008771111773,0,2
attackers,-0.812914129250175,0.36726008771111773,0,2
authorization,-0.812914129250175,0.36726008771111773,0,2
averting,-0.812914129250175,0.36726008771111773,0,2
bahkmut,-0.812914129250175,0.36726008771111773,0,2
balukh,-0.812914129250175,0.36726008771111773,0,2
bench,-0.812914129250175,0.36726008771111773,0,2
bezimenne,-0.812914129250175,0.36726008771111773,0,2
blasphemy,-0.812914129250175,0.36726008771111773,0,2
bravely,-0.812914129250175,0.36726008771111773,0,2
bypassing,-0.812914129250175,0.36726008771111773,0,2
cancer,-0.812914129250175,0.36726008771111773,0,2
cancerous,-0.812914129250175,0.36726008771111773,0,2
candlelight,-0.812914129250175,0.36726008771111773,0,2
caring,-0.812914129250175,0.36726008771111773,0,2
caucasus,-0.812914129250175,0.36726008771111773,0,2
caution,-0.812914129250175,0.36726008771111773,0,2
celebrating,-0.812914129250175,0.36726008771111773,0,2
centurion,-0.812914129250175,0.36726008771111773,0,2
chechen,-0.812914129250175,0.36726008771111773,0,2
child's,-0.812914129250175,0.36726008771111773,0,2
chornobyl,-0.812914129250175,0.36726008771111773,0,2
chubarov,-0.812914129250175,0.36726008771111773,0,2
co-sponsors,-0.812914129250175,0.36726008771111773,0,2
coastline,-0.812914129250175,0.36726008771111773,0,2
code,-0.812914129250175,0.36726008771111773,0,2
coffin,-0.812914129250175,0.36726008771111773,0,2
compose,-0.812914129250175,0.36726008771111773,0,2
composition,-0.812914129250175,0.36726008771111773,0,2
concerted,-0.812914129250175,0.36726008771111773,0,2
conclusive,-0.812914129250175,0.36726008771111773,0,2
conflict-affected,-0.812914129250175,0.36726008771111773,0,2
conquest,-0.812914129250175,0.36726008771111773,0,2
conspiracy,-0.812914129250175,0.36726008771111773,0,2
constituencies,-0.812914129250175,0.36726008771111773,0,2
constituted,-0.812914129250175,0.36726008771111773,0,2
construct,-0.812914129250175,0.36726008771111773,0,2
consular,-0.812914129250175,0.36726008771111773,0,2
contributor,-0.812914129250175,0.36726008771111773,0,2
controlling,-0.812914129250175,0.36726008771111773,0,2
convicted,-0.812914129250175,0.36726008771111773,0,2
cope,-0.812914129250175,0.36726008771111773,0,2
cossack,-0.812914129250175,0.36726008771111773,0,2
coupled,-0.812914129250175,0.36726008771111773,0,2
courageous,-0.812914129250175,0.36726008771111773,0,2
courageously,-0.812914129250175,0.36726008771111773,0,2
court's,-0.812914129250175,0.36726008771111773,0,2
crates,-0.812914129250175,0.36726008771111773,0,2
craves,-0.812914129250175,0.36726008771111773,0,2
crews,-0.812914129250175,0.36726008771111773,0,2
cubic,-0.812914129250175,0.36726008771111773,0,2
cult,-0.812914129250175,0.36726008771111773,0,2
curbing,-0.812914129250175,0.36726008771111773,0,2
czar,-0.812914129250175,0.36726008771111773,0,2
dagestan,-0.812914129250175,0.36726008771111773,0,2
de-putinization,-0.812914129250175,0.36726008771111773,0,2
deadline,-0.812914129250175,0.36726008771111773,0,2
deals,-0.812914129250175,0.36726008771111773,0,2
deepen,-0.812914129250175,0.36726008771111773,0,2
deepfake,-0.812914129250175,0.36726008771111773,0,2
defunct,-0.812914129250175,0.36726008771111773,0,2
demographic,-0.812914129250175,0.36726008771111773,0,2
denounce,-0.812914129250175,0.36726008771111773,0,2
denuclearization,-0.812914129250175,0.36726008771111773,0,2
denys,-0.812914129250175,0.36726008771111773,0,2
departed,-0.812914129250175,0.36726008771111773,0,2
depending,-0.812914129250175,0.36726008771111773,0,2
detain,-0.812914129250175,0.36726008771111773,0,2
detected,-0.812914129250175,0.36726008771111773,0,2
devastation,-0.812914129250175,0.36726008771111773,0,2
devil,-0.812914129250175,0.36726008771111773,0,2
diametrically,-0.812914129250175,0.36726008771111773,0,2
differentiation,-0.812914129250175,0.36726008771111773,0,2
dima,-0.812914129250175,0.36726008771111773,0,2
directing,-0.812914129250175,0.36726008771111773,0,2
disappearances,-0.812914129250175,0.36726008771111773,0,2
disdain,-0.812914129250175,0.36726008771111773,0,2
diseases,-0.812914129250175,0.36726008771111773,0,2
dismantling,-0.812914129250175,0.36726008771111773,0,2
dispatched,-0.812914129250175,0.36726008771111773,0,2
disrupting,-0.812914129250175,0.36726008771111773,0,2
disruptions,-0.812914129250175,0.36726008771111773,0,2
dock,-0.812914129250175,0.36726008771111773,0,2
domination,-0.812914129250175,0.36726008771111773,0,2
doubtful,-0.812914129250175,0.36726008771111773,0,2
dust,-0.812914129250175,0.36726008771111773,0,2
dzhemilev,-0.812914129250175,0.36726008771111773,0,2
ebrd,-0.812914129250175,0.36726008771111773,0,2
echo,-0.812914129250175,0.36726008771111773,0,2
ecological,-0.812914129250175,0.36726008771111773,0,2
eighteenth-century,-0.812914129250175,0.36726008771111773,0,2
eliminating,-0.812914129250175,0.36726008771111773,0,2
embarking,-0.812914129250175,0.36726008771111773,0,2
encompass,-0.812914129250175,0.36726008771111773,0,2
enhance,-0.812914129250175,0.36726008771111773,0,2
enterprises,-0.812914129250175,0.36726008771111773,0,2
envisaging,-0.812914129250175,0.36726008771111773,0,2
epic,-0.812914129250175,0.36726008771111773,0,2
erasing,-0.812914129250175,0.36726008771111773,0,2
evidenced,-0.812914129250175,0.36726008771111773,0,2
exchanged,-0.812914129250175,0.36726008771111773,0,2
exclusion,-0.812914129250175,0.36726008771111773,0,2
executioners,-0.812914129250175,0.36726008771111773,0,2
exemplary,-0.812914129250175,0.36726008771111773,0,2
expires,-0.812914129250175,0.36726008771111773,0,2
exporter,-0.812914129250175,0.36726008771111773,0,2
fabricate,-0.812914129250175,0.36726008771111773,0,2
faces,-0.812914129250175,0.36726008771111773,0,2
fact-finding,-0.812914129250175,0.36726008771111773,0,2
faction,-0.812914129250175,0.36726008771111773,0,2
farm,-0.812914129250175,0.36726008771111773,0,2
fearful,-0.812914129250175,0.36726008771111773,0,2
finnish,-0.812914129250175,0.36726008771111773,0,2
fixed,-0.812914129250175,0.36726008771111773,0,2
flagrantly,-0.812914129250175,0.36726008771111773,0,2
focuses,-0.812914129250175,0.36726008771111773,0,2
forcefully,-0.812914129250175,0.36726008771111773,0,2
foreseen,-0.812914129250175,0.36726008771111773,0,2
forgive,-0.812914129250175,0.36726008771111773,0,2
fourthly,-0.812914129250175,0.36726008771111773,0,2
frameworks,-0.812914129250175,0.36726008771111773,0,2
fsb,-0.812914129250175,0.36726008771111773,0,2
furthering,-0.812914129250175,0.36726008771111773,0,2
gender,-0.812914129250175,0.36726008771111773,0,2
generals,-0.812914129250175,0.36726008771111773,0,2
george,-0.812914129250175,0.36726008771111773,0,2
georgians,-0.812914129250175,0.36726008771111773,0,2
gravely,-0.812914129250175,0.36726008771111773,0,2
greek,-0.812914129250175,0.36726008771111773,0,2
grids,-0.812914129250175,0.36726008771111773,0,2
grieving,-0.812914129250175,0.36726008771111773,0,2
gukovo,-0.812914129250175,0.36726008771111773,0,2
hallmark,-0.812914129250175,0.36726008771111773,0,2
halted,-0.812914129250175,0.36726008771111773,0,2
happiness,-0.812914129250175,0.36726008771111773,0,2
harvest,-0.812914129250175,0.36726008771111773,0,2
healthy,-0.812914129250175,0.36726008771111773,0,2
heartbreaking,-0.812914129250175,0.36726008771111773,0,2
highlighting,-0.812914129250175,0.36726008771111773,0,2
hoped,-0.812914129250175,0.36726008771111773,0,2
hospitality,-0.812914129250175,0.36726008771111773,0,2
households,-0.812914129250175,0.36726008771111773,0,2
hryhoriy,-0.812914129250175,0.36726008771111773,0,2
humanistic,-0.812914129250175,0.36726008771111773,0,2
identification,-0.812914129250175,0.36726008771111773,0,2
ihor,-0.812914129250175,0.36726008771111773,0,2
illegitimately,-0.812914129250175,0.36726008771111773,0,2
impeded,-0.812914129250175,0.36726008771111773,0,2
inaction,-0.812914129250175,0.36726008771111773,0,2
incomplete,-0.812914129250175,0.36726008771111773,0,2
incorporation,-0.812914129250175,0.36726008771111773,0,2
indication,-0.812914129250175,0.36726008771111773,0,2
infantry,-0.812914129250175,0.36726008771111773,0,2
informative,-0.812914129250175,0.36726008771111773,0,2
infringed,-0.812914129250175,0.36726008771111773,0,2
insanity,-0.812914129250175,0.36726008771111773,0,2
insightful,-0.812914129250175,0.36726008771111773,0,2
inspectors,-0.812914129250175,0.36726008771111773,0,2
installed,-0.812914129250175,0.36726008771111773,0,2
instigator,-0.812914129250175,0.36726008771111773,0,2
intergovernmental,-0.812914129250175,0.36726008771111773,0,2
interpol,-0.812914129250175,0.36726008771111773,0,2
interpretations,-0.812914129250175,0.36726008771111773,0,2
interrupt,-0.812914129250175,0.36726008771111773,0,2
invading,-0.812914129250175,0.36726008771111773,0,2
iran's,-0.812914129250175,0.36726008771111773,0,2
jet,-0.812914129250175,0.36726008771111773,0,2
jets,-0.812914129250175,0.36726008771111773,0,2
judgment,-0.812914129250175,0.36726008771111773,0,2
kalibr,-0.812914129250175,0.36726008771111773,0,2
kamaz,-0.812914129250175,0.36726008771111773,0,2
ki-moon,-0.812914129250175,0.36726008771111773,0,2
killers,-0.812914129250175,0.36726008771111773,0,2
knees,-0.812914129250175,0.36726008771111773,0,2
knowledge,-0.812914129250175,0.36726008771111773,0,2
kuku,-0.812914129250175,0.36726008771111773,0,2
labour,-0.812914129250175,0.36726008771111773,0,2
lecture,-0.812914129250175,0.36726008771111773,0,2
liberty,-0.812914129250175,0.36726008771111773,0,2
licence,-0.812914129250175,0.36726008771111773,0,2
like-minded,-0.812914129250175,0.36726008771111773,0,2
likewise,-0.812914129250175,0.36726008771111773,0,2
limitations,-0.812914129250175,0.36726008771111773,0,2
linda,-0.812914129250175,0.36726008771111773,0,2
lips,-0.812914129250175,0.36726008771111773,0,2
loading,-0.812914129250175,0.36726008771111773,0,2
lonely,-0.812914129250175,0.36726008771111773,0,2
loses,-0.812914129250175,0.36726008771111773,0,2
louder,-0.812914129250175,0.36726008771111773,0,2
luckily,-0.812914129250175,0.36726008771111773,0,2
lugansk,-0.812914129250175,0.36726008771111773,0,2
lvova-belova,-0.812914129250175,0.36726008771111773,0,2
lyashko,-0.812914129250175,0.36726008771111773,0,2
male,-0.812914129250175,0.36726008771111773,0,2
mama,-0.812914129250175,0.36726008771111773,0,2
mandated,-0.812914129250175,0.36726008771111773,0,2
maria,-0.812914129250175,0.36726008771111773,0,2
marking,-0.812914129250175,0.36726008771111773,0,2
medal,-0.812914129250175,0.36726008771111773,0,2
medieval,-0.812914129250175,0.36726008771111773,0,2
medvedev,-0.812914129250175,0.36726008771111773,0,2
memories,-0.812914129250175,0.36726008771111773,0,2
menacing,-0.812914129250175,0.36726008771111773,0,2
mobsters,-0.812914129250175,0.36726008771111773,0,2
mock,-0.812914129250175,0.36726008771111773,0,2
mortal,-0.812914129250175,0.36726008771111773,0,2
motorized,-0.812914129250175,0.36726008771111773,0,2
motyzhyn,-0.812914129250175,0.36726008771111773,0,2
muslim,-0.812914129250175,0.36726008771111773,0,2
mussolini,-0.812914129250175,0.36726008771111773,0,2
myron,-0.812914129250175,0.36726008771111773,0,2
nazi-style,-0.812914129250175,0.36726008771111773,0,2
neparatov,-0.812914129250175,0.36726008771111773,0,2
nightmare,-0.812914129250175,0.36726008771111773,0,2
nikopol,-0.812914129250175,0.36726008771111773,0,2
nine-year-old,-0.812914129250175,0.36726008771111773,0,2
no-go,-0.812914129250175,0.36726008771111773,0,2
nullify,-0.812914129250175,0.36726008771111773,0,2
numerical,-0.812914129250175,0.36726008771111773,0,2
nutrition,-0.812914129250175,0.36726008771111773,0,2
nutshell,-0.812914129250175,0.36726008771111773,0,2
obliging,-0.812914129250175,0.36726008771111773,0,2
obtaining,-0.812914129250175,0.36726008771111773,0,2
occupants,-0.812914129250175,0.36726008771111773,0,2
ochakiv,-0.812914129250175,0.36726008771111773,0,2
ofazov,-0.812914129250175,0.36726008771111773,0,2
ofcrimea,-0.812914129250175,0.36726008771111773,0,2
ofhostilities,-0.812914129250175,0.36726008771111773,0,2
oilseed,-0.812914129250175,0.36726008771111773,0,2
onyx,-0.812914129250175,0.36726008771111773,0,2
openness,-0.812914129250175,0.36726008771111773,0,2
orchestrated,-0.812914129250175,0.36726008771111773,0,2
ordnance,-0.812914129250175,0.36726008771111773,0,2
overestimated,-0.812914129250175,0.36726008771111773,0,2
overpass,-0.812914129250175,0.36726008771111773,0,2
owe,-0.812914129250175,0.36726008771111773,0,2
pacific,-0.812914129250175,0.36726008771111773,0,2
paradise,-0.812914129250175,0.36726008771111773,0,2
patriarchate,-0.812914129250175,0.36726008771111773,0,2
penetration,-0.812914129250175,0.36726008771111773,0,2
perverted,-0.812914129250175,0.36726008771111773,0,2
petersburg,-0.812914129250175,0.36726008771111773,0,2
philippines,-0.812914129250175,0.36726008771111773,0,2
pillar,-0.812914129250175,0.36726008771111773,0,2
pivdennyi,-0.812914129250175,0.36726008771111773,0,2
planting,-0.812914129250175,0.36726008771111773,0,2
plea,-0.812914129250175,0.36726008771111773,0,2
plunged,-0.812914129250175,0.36726008771111773,0,2
pobeda,-0.812914129250175,0.36726008771111773,0,2
pogroms,-0.812914129250175,0.36726008771111773,0,2
poisonous,-0.812914129250175,0.36726008771111773,0,2
prerequisite,-0.812914129250175,0.36726008771111773,0,2
pretends,-0.812914129250175,0.36726008771111773,0,2
pro-ukrainian,-0.812914129250175,0.36726008771111773,0,2
proclaiming,-0.812914129250175,0.36726008771111773,0,2
professionally,-0.812914129250175,0.36726008771111773,0,2
professor,-0.812914129250175,0.36726008771111773,0,2
proposes,-0.812914129250175,0.36726008771111773,0,2
prosperity,-0.812914129250175,0.36726008771111773,0,2
punishable,-0.812914129250175,0.36726008771111773,0,2
pursued,-0.812914129250175,0.36726008771111773,0,2
putinism,-0.812914129250175,0.36726008771111773,0,2
putler,-0.812914129250175,0.36726008771111773,0,2
puzzle,-0.812914129250175,0.36726008771111773,0,2
qualifies,-0.812914129250175,0.36726008771111773,0,2
questioned,-0.812914129250175,0.36726008771111773,0,2
quotation,-0.812914129250175,0.36726008771111773,0,2
racial,-0.812914129250175,0.36726008771111773,0,2
radio-location,-0.812914129250175,0.36726008771111773,0,2
ramming,-0.812914129250175,0.36726008771111773,0,2
ratify,-0.812914129250175,0.36726008771111773,0,2
razed,-0.812914129250175,0.36726008771111773,0,2
re-engage,-0.812914129250175,0.36726008771111773,0,2
reactor,-0.812914129250175,0.36726008771111773,0,2
reasoning,-0.812914129250175,0.36726008771111773,0,2
reception,-0.812914129250175,0.36726008771111773,0,2
recipient,-0.812914129250175,0.36726008771111773,0,2
reconfirmed,-0.812914129250175,0.36726008771111773,0,2
records,-0.812914129250175,0.36726008771111773,0,2
redraw,-0.812914129250175,0.36726008771111773,0,2
