feature,chi2,p,n_target,n_reference
invaders,5.581557854789862,0.018150570191893367,12,0
loud,5.581557854789862,0.018150570191893367,12,0
moscow's,5.581557854789862,0.018150570191893367,12,0
onto,5.581557854789862,0.018150570191893367,12,0
operators,5.581557854789862,0.018150570191893367,12,0
woman,5.581557854789862,0.018150570191893367,12,0
strong,5.528204589810491,0.018712297210424444,57,18
reduced,5.521414399686706,0.01878506455262241,28,6
unpunished,5.521414399686706,0.01878506455262241,28,6
earlier,5.514720431276325,0.01885708692203869,43,12
mass,5.4952609918110955,0.019068081384410518,79,28
act,5.427202742468866,0.019825410816456057,100,38
apply,5.388555079814778,0.020269248103083504,13,1
biggest,5.388555079814778,0.020269248103083504,13,1
breaking,5.388555079814778,0.020269248103083504,13,1
despicable,5.388555079814778,0.020269248103083504,13,1
excellent,5.388555079814778,0.020269248103083504,13,1
follows,5.388555079814778,0.020269248103083504,13,1
holodomor,5.388555079814778,0.020269248103083504,13,1
revealed,5.388555079814778,0.020269248103083504,13,1
san,5.388555079814778,0.020269248103083504,13,1
seaports,5.388555079814778,0.020269248103083504,13,1
succeed,5.388555079814778,0.020269248103083504,13,1
suspended,5.388555079814778,0.020269248103083504,13,1
unmanned,5.388555079814778,0.020269248103083504,13,1
uses,5.388555079814778,0.020269248103083504,13,1
watching,5.388555079814778,0.020269248103083504,13,1
elections,5.3782572312427694,0.020389235852596554,52,16
away,5.371505348440003,0.02046830556963042,45,13
exports,5.308494920344807,0.021221682199549563,112,44
supporting,5.283525945466689,0.02152810882315037,63,21
absolutely,5.260526195483255,0.02181442247091725,22,4
range,5.260526195483255,0.02181442247091725,22,4
course,5.215756717191893,0.022383103896962075,65,22
appalled,5.215083966069218,0.022391765648148043,16,2
credibility,5.215083966069218,0.022391765648148043,16,2
prepared,5.215083966069218,0.022391765648148043,16,2
punishment,5.215083966069218,0.022391765648148043,16,2
shot,5.215083966069218,0.022391765648148043,16,2
weaponize,5.215083966069218,0.022391765648148043,16,2
forced,5.204330131065885,0.022530695013972757,134,55
chernihiv,5.19618706281173,0.022636489811704186,19,3
feel,5.19618706281173,0.022636489811704186,19,3
sake,5.19618706281173,0.022636489811704186,19,3
kharkiv,5.153733530262173,0.023196446267259363,67,23
determined,5.068620227571108,0.024362768234227894,27,6
adoption,5.052039891567584,0.024596964055119686,37,10
sent,5.052039891567584,0.024596964055119686,37,10
station,5.020544459068373,0.025048291801497924,32,8
claiming,4.999439932866949,0.0253555222291586,11,0
contempt,4.999439932866949,0.0253555222291586,11,0
cynicism,4.999439932866949,0.0253555222291586,11,0
defenders,4.999439932866949,0.0253555222291586,11,0
denying,4.999439932866949,0.0253555222291586,11,0
discovered,4.999439932866949,0.0253555222291586,11,0
grab,4.999439932866949,0.0253555222291586,11,0
hospitality,4.999439932866949,0.0253555222291586,11,0
intimidate,4.999439932866949,0.0253555222291586,11,0
legally,4.999439932866949,0.0253555222291586,11,0
marino,4.999439932866949,0.0253555222291586,11,0
mistake,4.999439932866949,0.0253555222291586,11,0
parliament,4.999439932866949,0.0253555222291586,11,0
really,4.999439932866949,0.0253555222291586,11,0
russian-occupied,4.999439932866949,0.0253555222291586,11,0
shameful,4.999439932866949,0.0253555222291586,11,0
stealing,4.999439932866949,0.0253555222291586,11,0
striking,4.999439932866949,0.0253555222291586,11,0
thursday,4.999439932866949,0.0253555222291586,11,0
tries,4.999439932866949,0.0253555222291586,11,0
volumes,4.999439932866949,0.0253555222291586,11,0
agricultural,4.87106921810552,0.027310574039451807,102,40
civil,4.854697624331704,0.02757094601829535,55,18
colleagues,4.816528802830477,0.028188056798912786,29,7
individuals,4.816528802830477,0.028188056798912786,29,7
message,4.779332703423104,0.028803280044023327,48,15
story,4.775738028834535,0.02886347209745288,21,4
cities,4.757011598043149,0.02917916753227734,132,55
broken,4.689404456210115,0.03034916447541991,18,3
irpin,4.689404456210115,0.03034916447541991,18,3
terrorism,4.689404456210115,0.03034916447541991,18,3
thirds,4.689404456210115,0.03034916447541991,18,3
live,4.68645273211993,0.030401346945552632,50,16
erase,4.680849409015705,0.030500663530987016,15,2
intentional,4.680849409015705,0.030500663530987016,15,2
mine,4.680849409015705,0.030500663530987016,15,2
spent,4.680849409015705,0.030500663530987016,15,2
wide,4.680849409015705,0.030500663530987016,15,2
choose,4.606051761345309,0.03185930492077482,31,8
takes,4.530278372402008,0.03330020054590199,45,14
centre,4.528516022134411,0.03333451175392266,54,18
local,4.499494543079473,0.03390487409520693,67,24
attempted,4.449327424825213,0.03491499524596908,23,5
draw,4.449327424825213,0.03491499524596908,23,5
victory,4.449327424825213,0.03491499524596908,23,5
acting,4.418949742922147,0.03554190611562069,10,0
belong,4.418949742922147,0.03554190611562069,10,0
cruise,4.418949742922147,0.03554190611562069,10,0
cynically,4.418949742922147,0.03554190611562069,10,0
darkness,4.418949742922147,0.03554190611562069,10,0
except,4.418949742922147,0.03554190611562069,10,0
fake,4.418949742922147,0.03554190611562069,10,0
holocaust,4.418949742922147,0.03554190611562069,10,0
interrogated,4.418949742922147,0.03554190611562069,10,0
maiming,4.418949742922147,0.03554190611562069,10,0
monaco,4.418949742922147,0.03554190611562069,10,0
newly,4.418949742922147,0.03554190611562069,10,0
osce,4.418949742922147,0.03554190611562069,10,0
pretext,4.418949742922147,0.03554190611562069,10,0
refuse,4.418949742922147,0.03554190611562069,10,0
sevastopol,4.418949742922147,0.03554190611562069,10,0
submission,4.418949742922147,0.03554190611562069,10,0
sunflower,4.418949742922147,0.03554190611562069,10,0
tolerate,4.418949742922147,0.03554190611562069,10,0
utterly,4.418949742922147,0.03554190611562069,10,0
port,4.400543138256778,0.03592748667831802,58,20
centres,4.392887293212443,0.036089147536844446,28,7
dnipro,4.392887293212443,0.036089147536844446,28,7
kind,4.392887293212443,0.036089147536844446,28,7
came,4.299743514287829,0.038118121355510515,20,4
domestic,4.299743514287829,0.038118121355510515,20,4
hungry,4.299743514287829,0.038118121355510515,20,4
modern,4.299743514287829,0.038118121355510515,20,4
shopping,4.299743514287829,0.038118121355510515,20,4
weapon,4.276649679893725,0.03863943926008284,35,10
demanded,4.19097320489734,0.04063976110539835,17,3
listen,4.19097320489734,0.04063976110539835,17,3
western,4.19097320489734,0.04063976110539835,17,3
claim,4.189653901121101,0.040671399657239427,25,6
demonstrated,4.189653901121101,0.040671399657239427,25,6
enabled,4.189653901121101,0.040671399657239427,25,6
false,4.189653901121101,0.040671399657239427,25,6
capital,4.15362057331263,0.04154560077394864,14,2
cargo,4.15362057331263,0.04154560077394864,14,2
denial,4.15362057331263,0.04154560077394864,14,2
inspection,4.15362057331263,0.04154560077394864,14,2
opposite,4.15362057331263,0.04154560077394864,14,2
talk,4.15362057331263,0.04154560077394864,14,2
values,4.10046408657013,0.0428714442235516,46,15
sobering,4.039544239236707,0.0444458234502807,32,9
october,4.033414715140538,0.04460756639734209,39,12
everywhere,4.000761766901892,0.04547970452524186,22,5
moral,4.000761766901892,0.04547970452524186,22,5
unwavering,3.9351343468744906,0.04728736329663552,41,13
five,3.928320208443324,0.04747934770171047,65,24
hit,3.898805820688681,0.048320442592007073,52,18
death,3.8415844545114717,0.04999625381556294,71,27
abductions,3.840628266057271,0.0500247731741299,9,0
accomplices,3.840628266057271,0.0500247731741299,9,0
arrived,3.840628266057271,0.0500247731741299,9,0
ballistic,3.840628266057271,0.0500247731741299,9,0
biden,3.840628266057271,0.0500247731741299,9,0
car,3.840628266057271,0.0500247731741299,9,0
chambers,3.840628266057271,0.0500247731741299,9,0
chooses,3.840628266057271,0.0500247731741299,9,0
convince,3.840628266057271,0.0500247731741299,9,0
defiance,3.840628266057271,0.0500247731741299,9,0
denies,3.840628266057271,0.0500247731741299,9,0
front-line,3.840628266057271,0.0500247731741299,9,0
hell,3.840628266057271,0.0500247731741299,9,0
intends,3.840628266057271,0.0500247731741299,9,0
investigators,3.840628266057271,0.0500247731741299,9,0
literally,3.840628266057271,0.0500247731741299,9,0
nazism,3.840628266057271,0.0500247731741299,9,0
nightmare,3.840628266057271,0.0500247731741299,9,0
nuremberg,3.840628266057271,0.0500247731741299,9,0
oblast,3.840628266057271,0.0500247731741299,9,0
orphanages,3.840628266057271,0.0500247731741299,9,0
passports,3.840628266057271,0.0500247731741299,9,0
playbook,3.840628266057271,0.0500247731741299,9,0
pre-war,3.840628266057271,0.0500247731741299,9,0
prohibitions,3.840628266057271,0.0500247731741299,9,0
prosecute,3.840628266057271,0.0500247731741299,9,0
pure,3.840628266057271,0.0500247731741299,9,0
says,3.840628266057271,0.0500247731741299,9,0
shells,3.840628266057271,0.0500247731741299,9,0
sowing,3.840628266057271,0.0500247731741299,9,0
stores,3.840628266057271,0.0500247731741299,9,0
anywhere,3.833689025239806,0.050232259323223394,19,4
carrying,3.833689025239806,0.050232259323223394,19,4
chosen,3.833689025239806,0.050232259323223394,19,4
desperately,3.833689025239806,0.050232259323223394,19,4
die,3.833689025239806,0.050232259323223394,19,4
nine,3.833689025239806,0.050232259323223394,19,4
river,3.833689025239806,0.050232259323223394,19,4
hours,3.8055851549168174,0.051081924209927965,29,8
inhumane,3.8055851549168174,0.051081924209927965,29,8
targets,3.7981683704115334,0.05130868089056395,56,20
allowed,3.7858131330542424,0.05168879010141514,36,11
understand,3.7858131330542424,0.05168879010141514,36,11
called,3.7787351263071747,0.05190788614704123,77,30
discussion,3.7652555900185662,0.05232786022904601,24,6
discussed,3.7022111877314283,0.054340409508646825,16,3
heavily,3.7022111877314283,0.054340409508646825,16,3
inherent,3.7022111877314283,0.054340409508646825,16,3
looking,3.7022111877314283,0.054340409508646825,16,3
include,3.6850959178363554,0.0549008137259035,38,12
level,3.660898388769001,0.0557035895267769,31,9
deal,3.648092090868687,0.056133479902101824,49,17
bound,3.6435927148951555,0.056285352334475736,12,1
café,3.6435927148951555,0.056285352334475736,12,1
designed,3.6435927148951555,0.056285352334475736,12,1
dreams,3.6435927148951555,0.056285352334475736,12,1
exercising,3.6435927148951555,0.056285352334475736,12,1
lands,3.6435927148951555,0.056285352334475736,12,1
map,3.6435927148951555,0.056285352334475736,12,1
premeditated,3.6435927148951555,0.056285352334475736,12,1
seized,3.6435927148951555,0.056285352334475736,12,1
terminate,3.6435927148951555,0.056285352334475736,12,1
choosing,3.634797645433712,0.056583482618707825,13,2
diplomats,3.634797645433712,0.056583482618707825,13,2
press,3.634797645433712,0.056583482618707825,13,2
raped,3.634797645433712,0.056583482618707825,13,2
read,3.634797645433712,0.056583482618707825,13,2
resist,3.634797645433712,0.056583482618707825,13,2
running,3.634797645433712,0.056583482618707825,13,2
weaponization,3.634797645433712,0.056583482618707825,13,2
failed,3.5978641103731905,0.05785385660109488,40,13
leave,3.5605763631085967,0.05916719148365057,72,28
dead,3.5389679618055645,0.05994274726068294,33,10
part,3.5357962105647136,0.06005749272300953,132,58
using,3.508552465510323,0.06105277686800592,55,20
hundreds,3.3851851013298546,0.06578479192783648,63,24
icc,3.378929366624404,0.06603493808948546,18,4
register,3.378929366624404,0.06603493808948546,18,4
religious,3.378929366624404,0.06603493808948546,18,4
next,3.3625523706145937,0.06669462337898402,65,25
died,3.35230029919231,0.06711116985294896,23,6
intention,3.35230029919231,0.06711116985294896,23,6
solidarity,3.3468257399918646,0.06733474165657649,131,58
currently,3.34665751143503,0.06734162442222491,37,12
aim,3.293109429970326,0.06957115453577822,30,9
issued,3.293109429970326,0.06957115453577822,30,9
remember,3.293109429970326,0.06957115453577822,30,9
activists,3.2652869739541788,0.07076064090426326,8,0
aligns,3.2652869739541788,0.07076064090426326,8,0
assisting,3.2652869739541788,0.07076064090426326,8,0
average,3.2652869739541788,0.07076064090426326,8,0
celebrating,3.2652869739541788,0.07076064090426326,8,0
confinement,3.2652869739541788,0.07076064090426326,8,0
destination,3.2652869739541788,0.07076064090426326,8,0
fodder,3.2652869739541788,0.07076064090426326,8,0
footage,3.2652869739541788,0.07076064090426326,8,0
genocidal,3.2652869739541788,0.07076064090426326,8,0
hinder,3.2652869739541788,0.07076064090426326,8,0
honoured,3.2652869739541788,0.07076064090426326,8,0
house,3.2652869739541788,0.07076064090426326,8,0
hysteria,3.2652869739541788,0.07076064090426326,8,0
imperialist,3.2652869739541788,0.07076064090426326,8,0
incredible,3.2652869739541788,0.07076064090426326,8,0
interview,3.2652869739541788,0.07076064090426326,8,0
jewish,3.2652869739541788,0.07076064090426326,8,0
jews,3.2652869739541788,0.07076064090426326,8,0
justifying,3.2652869739541788,0.07076064090426326,8,0
looting,3.2652869739541788,0.07076064090426326,8,0
manipulation,3.2652869739541788,0.07076064090426326,8,0
notorious,3.2652869739541788,0.07076064090426326,8,0
republics,3.2652869739541788,0.07076064090426326,8,0
sirens,3.2652869739541788,0.07076064090426326,8,0
societies,3.2652869739541788,0.07076064090426326,8,0
utter,3.2652869739541788,0.07076064090426326,8,0
bank,3.2247291455518057,0.07253379496254131,15,3
breaches,3.2247291455518057,0.07253379496254131,15,3
donors,3.2247291455518057,0.07253379496254131,15,3
horrible,3.2247291455518057,0.07253379496254131,15,3
irresponsible,3.2247291455518057,0.07253379496254131,15,3
isolated,3.2247291455518057,0.07253379496254131,15,3
ship,3.2247291455518057,0.07253379496254131,15,3
struggle,3.2247291455518057,0.07253379496254131,15,3
watch,3.2247291455518057,0.07253379496254131,15,3
york,3.2247291455518057,0.07253379496254131,15,3
estimates,3.18447482341215,0.07434088213361889,25,7
friday,3.18447482341215,0.07434088213361889,25,7
heart,3.18447482341215,0.07434088213361889,25,7
name,3.18447482341215,0.07434088213361889,25,7
routes,3.18447482341215,0.07434088213361889,25,7
luhansk,3.147072884651036,0.07606329555024938,43,15
adults,3.1261808651475156,0.07704403359499057,12,2
became,3.1261808651475156,0.07704403359499057,12,2
entered,3.1261808651475156,0.07704403359499057,12,2
expert,3.1261808651475156,0.07704403359499057,12,2
happy,3.1261808651475156,0.07704403359499057,12,2
hardly,3.1261808651475156,0.07704403359499057,12,2
indiscriminately,3.1261808651475156,0.07704403359499057,12,2
initiated,3.1261808651475156,0.07704403359499057,12,2
instance,3.1261808651475156,0.07704403359499057,12,2
invade,3.1261808651475156,0.07704403359499057,12,2
keeps,3.1261808651475156,0.07704403359499057,12,2
minutes,3.1261808651475156,0.07704403359499057,12,2
narrative,3.1261808651475156,0.07704403359499057,12,2
outrageous,3.1261808651475156,0.07704403359499057,12,2
reporters,3.1261808651475156,0.07704403359499057,12,2
ambitions,3.115164882717447,0.07756662798448,11,1
celebrate,3.115164882717447,0.07756662798448,11,1
chernomorsk,3.115164882717447,0.07756662798448,11,1
damages,3.115164882717447,0.07756662798448,11,1
explosion,3.115164882717447,0.07756662798448,11,1
legitimize,3.115164882717447,0.07756662798448,11,1
mined,3.115164882717447,0.07756662798448,11,1
projects,3.115164882717447,0.07756662798448,11,1
proves,3.115164882717447,0.07756662798448,11,1
railway,3.115164882717447,0.07756662798448,11,1
registered,3.115164882717447,0.07756662798448,11,1
resorted,3.115164882717447,0.07756662798448,11,1
shocked,3.115164882717447,0.07756662798448,11,1
solely,3.115164882717447,0.07756662798448,11,1
stolen,3.115164882717447,0.07756662798448,11,1
supposed,3.115164882717447,0.07756662798448,11,1
reported,3.077174022714301,0.0793983727796661,68,27
funding,3.0485730136550746,0.08080811483750683,27,8
record,3.0485730136550746,0.08080811483750683,27,8
victim,3.0485730136550746,0.08080811483750683,27,8
commission,3.0264548672996674,0.081916820515883,90,38
created,3.0159413755421838,0.08244957069005054,49,18
artillery,2.9520135533605005,0.08577063160582987,22,6
contributing,2.9520135533605005,0.08577063160582987,22,6
horror,2.9520135533605005,0.08577063160582987,22,6
inflicting,2.9520135533605005,0.08577063160582987,22,6
inside,2.9520135533605005,0.08577063160582987,22,6
threatening,2.9520135533605005,0.08577063160582987,22,6
